ID;Region;Reported Date;num;num_men;num_female;num_children;cause;location;Information Source;Location Coordinates
54403;US-Mexico Border;August 29, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-113.131000000000, 32.334183000000
54402;US-Mexico Border;August 29, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-109.352060000000, 31.466760000000
54075;Sub-Saharan Africa;August 29, 2020;3;;;;Vehicle Accident;Close to Dirkou, at about 45 km northern Ashgour water point, the Niger;IOM Niamey Medical Doctor;19.004818100000, 13.081790300000
54071;Mediterranean;August 28, 2020;4;1;;;Drowned;Unspecified location between Libya and Italy or Malta;MV Louise Michel;35.079702383961, 15.951074185116
54401;US-Mexico Border;August 28, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.656950000000, 32.467110000000
54400;US-Mexico Border;August 28, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.553167000000, 31.807667000000
54073;Mediterranean;August 28, 2020;3;;;;Drowned;Remains washed ashore at Abukamash coast, Libya;IOM Libya;33.074222400000, 11.736723300000
54072;Mediterranean;August 28, 2020;1;1;;;Drowned;Remains washed ashore at Surman coast, Libya;IOM Libya;32.798303773509, 12.569261486421
54398;US-Mexico Border;August 27, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-110.230556000000, 31.351389000000
54070;US-Mexico Border;August 27, 2020;1;1;;;Drowned;Río Bravo, El Patinadero, Nuevo Laredo, Tamaulipas, Mexico;Vox Pópuli, Líder Web;27.479453572254, -99.479171292307
54069;Mediterranean;August 27, 2020;1;1;;;Drowned;At the Ribera 2 dock, Melilla, Spain;Europa Press, El Faro de Melilla;35.290922993705, -2.928543182751
54399;US-Mexico Border;August 27, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.651830000000, 32.484290000000
54397;US-Mexico Border;August 26, 2020;1;1;;;Unknown ;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.574400000000, 32.270367000000
54396;US-Mexico Border;August 26, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.091467000000, 31.959000000000
54128;US-Mexico Border;August 26, 2020;1;1;;;Head injury;On South Trophy Street in Rio Grande City, Starr County, Texas, USA;Rio Grande City Police Department;26.345148100000, -98.774285800000
54067;US-Mexico Border;August 26, 2020;1;;;;Drowned;Río Bravo, next to Galeana st., Matamorors, Tamaulipas, Mexico;The Monitor, Contacto;25.887236851608, -97.511988133202
54165;South America;August 26, 2020;1;1;;;Violent death;near Capitan Largo, Municipality of Abrego, Norte de Santander, Colombia;Entorno Inteligente;8.076212900000, -73.222102000000
54058;US-Mexico Border;August 25, 2020;1;1;;;Dehydration;Glass Ranch, close to Carrizo Springs, Maverick County, Texas, USA;Zócalo;28.537713200000, -99.851858300000
54750;US-Mexico Border;August 24, 2020;1;1;;;Unknown;In a hospital in Chiapas, Mexico;Instituto Nacional de Migración (Grupos Beta);16.756931800000, -93.129235300000
54057;US-Mexico Border;August 24, 2020;1;1;;;COVID-19;In a hospital in South Texas, USA - had been formerly apprehended by the Rio Grande City Border Patrol;US Border Patrol;26.379787400000, -98.820304600000
54056;Sub-Saharan Africa;August 24, 2020;8;;1;5;Drowned;Off the coast of Mahoré, Mayotte, France - The boat had departed one night before from Maraharé in the Anjouan (Nzwani) island, Comorros;"IOM Madagascar, La Gazette des Comores; Al-watwan";-12.734643955997, 45.004399926562
54313;Mediterranean;August 23, 2020;20;;;;Drowned;Bodies washed ashore near Abukamash, Libya;IOM Libya;33.074222400000, 11.736723300000
54395;US-Mexico Border;August 23, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-110.138210000000, 31.348130000000
54066;Mediterranean;August 23, 2020;2;;;;Drowned;Bodies washed ashore at Farwa Island, Libya;IOM Libya;33.110920300000, 11.715369700000
54064;Europe;August 23, 2020;2;1;;;Drowned;Tisza River, at the Serbia-Hungary border;IOM Serbia;46.150525993629, 20.083331001655
54040;Horn of Africa;August 22, 2020;1;1;;;dehydration;Holl Holl, Ali Sabieh Region, Djibouti;Djiboutian Army;11.307876800000, 42.929532300000
54049;Mediterranean;August 22, 2020;11;;1;2;Drowned;Alborán Sea, 32 nautical miles south of Cabo de Gata, Almería, Spain - boat departed from Algeria;La Voz de Almería, Caminando Fronteras, CGT Salvamento Marítimo;36.349375013216, -2.231262071875
54063;Europe;August 21, 2020;1;1;;;Vehicle Accident;Ορμενίου – Αρδανίου road, near Didymoteicho, Evros, Greece;IOM Greece, Evros News;41.332827604929, 26.499985951390
54085;South America;August 21, 2020;3;3;;;Violent death;Arauca Department, Orinoquia Region, Colombia.;Eje 21;6.547306000000, -71.002231100000
54211;Central America;August 21, 2020;1;1;;;Presumed exposure;Unspecified location close to Monclova, Coahuila, Mexico;La Voz de Coahuila;26.908037800000, -101.421523600000
54062;Mediterranean;August 20, 2020;5;5;;;Drowned;Remains washed ashore at Abukamash Coast,, Libya;IOM Libya;33.107013198928, 11.765104633686
54052;Mediterranean;August 20, 2020;2;2;;;Drowned;Bodies washed ashore near Abukamash, Libya;IOM Libya;33.074222400000, 11.736723300000
54007;Mediterranean;August 20, 2020;1;;;;Accident;At the Spain-Morocco border, in Melilla, Spain;EFE, Europa Press;35.290596130484, -2.970026316113
54051;Mediterranean;August 20, 2020;1;1;;;Drowned;Bodies washed ashore at Abukamash Coast, Libya;IOM Libya;33.074222400000, 11.736723300000
54677;US-Mexico Border;August 20, 2020;1;1;;;Hyperthermia;Desert near Ocotillo, Imperial County, California, USA;Imperial County Coroner's Office;32.822828932451, -115.888165299780
54050;North Africa;August 20, 2020;5;;;;Dehydration, hypothermia;110 miles south of Gran Canaria, Canary Islands, Spain - one person died while being transported to the hospital;Europa Press, La Voz de Asturias;26.316616056088, -15.789136518750
54676;US-Mexico Border;August 20, 2020;1;1;;;Hyperthermia;Desert near Ocotillo, Imperial County, California, USA;Imperial County Coroner's Office;32.644379000000, -115.999345900000
54055;Sub-Saharan Africa;August 20, 2020;1;1;;;Sickness or lack of access to medicines;In a health facility in Agadez, Niger - transfered from Dirkou, Niger;IOM Niger;16.974168900000, 7.986535000000
54008;North Africa;August 19, 2020;15;;;;Dehydration, hypothermia;81 miles south-west of Gran Canaria, Canary Islands, Spain;EFE, El País, Europa Press;25.645049858858, -16.690015425000
54006;US-Mexico Border;August 19, 2020;1;1;;;Drowned;Río Bravo, around Paseo del Río, Piedras Negras, Coahuila, Mexico;Zócalo;28.703767500000, -100.512210900000
54005;Europe;August 19, 2020;1;1;;1;Drowned;Body washed up on the beach of Sangatte, Pas-de-Calais, France;French Minister Delegate in charge of Citizenship;50.946696000000, 1.756665000000
54394;US-Mexico Border;August 19, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.821000000000, 31.802830000000
54393;US-Mexico Border;August 19, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.772983000000, 31.902233000000
54054;Mediterranean;August 19, 2020;3;1;;;Drowned;Off the coast of the Jediadah area between the cities of Zarzis and Ben Guerdane, Tunisia;Al-Jawhara FM, Tunisie Numerique, Realites Online, Alarm Phone;33.398087148493, 11.350214037500
54392;US-Mexico Border;August 18, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-110.513700000000, 31.394400000000
54053;US-Mexico Border;August 18, 2020;1;1;;;Drowned;In a canal, in the area near Bowie High School, El Paso County, Texas, USA;El Paso Times;31.763285498978, -106.457551908460
54391;US-Mexico Border;August 18, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.073668000000, 31.920578000000
54749;US-Mexico Border;August 18, 2020;1;1;;;Unknown;In a hospital in Chiapas, Mexico;Instituto Nacional de Migración (Grupos Beta);16.756931800000, -93.129235300000
54127;South America;August 18, 2020;1;1;;;Violent death;"""Trocha Vigilancia"", Sand bank township, Cúcuta, Colombia";La Opinión;7.889097100000, -72.496689600000
54147;US-Mexico Border;August 18, 2020;1;1;;1;Dehydration;Sonoran Desert, Arizona, USA;Expreso Press, Mega News;32.248000900000, -112.916139900000
54166;South America;August 18, 2020;1;;1;;Violent death;Mamatoco Neighborhood, Santa Marta City, Magdalena Department, Colombia;Comisionado Presidencial para Derechos Humanos de Atención a las Víctimas;11.227466000000, -74.174858000000
54004;US-Mexico Border;August 18, 2020;1;1;;;Vehicle accident;Camino a La Garrida, Irapuato, Guanajuato, Mexico;El Sol de Irapuato, am;20.735238500000, -101.369785500000
54003;US-Mexico Border;August 18, 2020;1;1;;;Drowned;Río Bravo, Matamoros, Tamaulipas, Mexico;EFE, Sin Embargo, The New York Times;25.880511434166, -97.497648255985
54041;Horn of Africa;August 17, 2020;14;14;;;Drowned;At sea, off the Guehere coast, Djibouti;IOM Djibouti medical team and local authorities;12.330064123259, 43.536472509766
54001;Europe;August 17, 2020;2;2;;;Drowned;Drina River, at the Serbia-Bosnia border;IOM Serbia;44.015749800000, 19.240193300000
54312;Mediterranean;August 17, 2020;45;43;;;Drowned;Approximately 5 nautical miles off the coast of Zuwara, Libya;IOM Libya;33.693475059069, 12.355861524259
54000;US-Mexico Border;August 17, 2020;1;;1;;Presumed exposure;About 2 miles south of Hondale Road, between Deming and Columbus, Luna County, New Mexico, USA;EL Paso Times,  KFOX;32.123253500000, -107.797873400000
54390;US-Mexico Border;August 17, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.680783000000, 31.709200000000
54603;US-Mexico Border;August 16, 2020;2;2;;1;Hypothermia;Barry Goldwater Range, Yuma County, Arizona, USA;Yuma County Medical Examiner;32.652753300000, -113.953646600000
53999;US-Mexico Border;August 16, 2020;1;1;;;Drowned;Río Bravo, Eagle Pass, Maverick County, Texas, USA;La Rancherita;28.708691622141, -100.510035659340
54389;US-Mexico Border;August 16, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.239067000000, 31.447517000000
53998;Europe;August 16, 2020;2;1;;;Vehicle Accident;On the regional road Strumica-Stip, at the Radovish junction, North Macedonia;Ministry of Internal Affairs;41.626431800000, 22.442500800000
54388;US-Mexico Border;August 16, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-112.606917000000, 32.132167000000
53997;Mediterranean;August 15, 2020;2;2;;;Suffocation;"At the port of Valencia, Spain - They were found dead inside a container on the Liberian ship ""Sag Good Timing"", coming from Algeria.";Europa Press, Las Provincias;39.448085100000, -0.316926700000
54387;US-Mexico Border;August 15, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.673817000000, 32.441950000000
53996;US-Mexico Border;August 14, 2020;1;;;;Presumed exposure;Las Pistolas Ranch, Ciudad Acuña, Coahuila, Mexico;Super Channel 12;29.323296300000, -100.951418700000
54295;Caribbean;August 12, 2020;1;;1;;Violent death;Erin Road, Municipality Of San Fernando, South West of Trinidad Island, Trinidad and Tobago;Primicia;10.127152900000, -61.543683000000
54748;US-Mexico Border;August 12, 2020;1;1;;;Presumed exposure;La Rumorosa mountain range, Baja California, Mexico;Instituto Nacional de Migración (Grupos Beta);32.512156863024, -115.939978272070
53990;Central America;August 12, 2020;1;;1;;Sickness or lack of access to medicines;Santo Tomás Hospital, Panama City, Panama - She was transferred there from the Peñita transit center in the Darien Gap;National Migration Service ;8.969966100000, -79.534257300000
54386;US-Mexico Border;August 12, 2020;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.621510000000, 31.593270000000
54385;US-Mexico Border;August 11, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.506810000000, 31.844510000000
53989;US-Mexico Border;August 11, 2020;1;1;;;Drowned;Río Bravo, close to Parque Alamedas, Ciudad Acuña, Coahuila, Mexico;La Rancherita;29.318282950318, -100.916318889410
53988;US-Mexico Border;August 11, 2020;1;1;;;Presumed exposure;Libramiento México II Highway, close to Nueva Ciudad Guerrero, Tamaulipas, Mexico;Lider Web;26.554065400000, -99.181793000000
54647;Mediterranean;August 10, 2020;2;;;2;Drowned;Port of Valencia, Spain;La Provincias;39.429826598830, -0.298697157617
53995;Caribbean;August 10, 2020;5;4;1;;Drowned;Off the coast of Miches, El Seibo, Dominican Republic;Al Momento, Diario Libre;19.070406943180, -69.039372535938
53987;Mediterranean;August 10, 2020;1;1;;1;Drowned;Off the coast of Annaba, Algeria;D Zair Daily, Algerie 360;37.021735703856, 7.816825014844
54384;US-Mexico Border;August 10, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.894440000000, 31.895550000000
54383;US-Mexico Border;August 10, 2020;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.842050000000, 31.704967000000
54334;South America;August 10, 2020;2;1;1;1;Vehicle Accident;Ñiquen, Ñuble, Puntilla Province, Chile.;La Discusion;-36.236266800000, -72.062607700000
53994;Europe;August 09, 2020;1;1;;;Drowned;Tisa River, crossing from Hungary into Serbia;IOM Serbia;46.143686021635, 20.062342687866
54382;US-Mexico Border;August 09, 2020;1;1;;;Hyperthermia;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;-111.762450000000, 32.192380000000
54675;US-Mexico Border;August 09, 2020;1;1;;;Drowned;Ash Main Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.715579200000, -115.413737600000
54338;Mediterranean;August 08, 2020;4;;;;Drowned;Boat capsized near Le Guelta beach, El Marsa, Chlef Province, Algeria - departure on 23 July;En-Nahar Online;36.361418700000, 0.838349400000
53961;South Asia;August 08, 2020;1;;;;Violent death;At international border crossing Pakistan-India, close to Bakhasar, Rajasthan, India;Decan Herald, The Indian Express;24.688872400000, 71.098179400000
54644;Mediterranean;August 08, 2020;1;;;;Drowned;Remains recovered near Sabratha, Libya;UNHCR ;32.795190064467, 12.491407475977
54042;Horn of Africa;August 08, 2020;1;1;;;dehydration;Khayte, Arta region, Djibouti;IOM Djibouti medical team and local authorities;11.418236000000, 42.472457800000
53993;Europe;August 07, 2020;2;2;;;Drowned;"At the port of Valencia, Spain - They arrived in the Liberian ship ""Leto"", coming from Ivory Coast. The jumped off the ship just before it docked.";Efe, El País;39.448085100000, -0.316926700000
54043;Horn of Africa;August 06, 2020;1;1;;1;Dehydration;Djiboutian desert around Guahere, Obock region, Djibouti;IOM Djibouti mobile clinic team;12.389569100000, 43.019489700000
53963;Sub-Saharan Africa;August 06, 2020;39;;;;Drowned;Off the coast of Nouadhibou, Mauritania - The boat is understood to have left Dakhla, Western Sahara, some days before and was heading for the Canary Islands;IOM Mauritania, UNHCR;20.956625512929, -17.188662502734
53986;North Africa;August 05, 2020;10;;;;Drowned;20km southeast of Dakhla, Western Sahara;EFE, El País;23.797524746715, -16.037735226172
54337;Mediterranean;August 05, 2020;3;;;;Drowned ;Bodies recovered near coast of Mahdia, Tunisia;Rassd Tunisia, Zoom Tunisia;35.517723759870, 11.091039603516
