ID;Region;date;num;num_men;num_women;num_children;cause;location;Information Source;Location Coordinates
52653;Middle East;November 27, 2019;26;18;8;;Air strike;Near Al-Raqw Market, Monabbih, Saada province, Yemen near border with Saudi Arabia;IOM Yemen, UN Humanitarian Coordinator in Yemen;17.245130865333, 43.239432134814
52635;Mediterranean;November 26, 2019;73;;20;3;Drowned;Unknown location in the Alboran Sea, between Morocco and Spain (boat departed from Boudinar, Morocco);Caminando Fronteras, Nuovi Desaparecidos;36.214401400000, -3.419552700000
53288;Sub-Saharan Africa;November 26, 2019;3;3;;3;Vehicle Accident;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-7.995856000000, 12.617282000000
52730;US-Mexico Border;November 26, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.291142400000, -111.377621400000
52729;US-Mexico Border;November 26, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.291495500000, -111.363672300000
52630;Mediterranean;November 26, 2019;23;;;;Drowned;30 miles off the coast of Melilla, Spain;Caminando Fronteras;35.292869500000, -2.925263900000
53605;North Africa;November 26, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.649993000000, 14.543594000000
53603;North Africa;November 25, 2019;2;;2;;Violent death;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
53602;Sub-Saharan Africa;November 25, 2019;1;1;;;Sickness or lack of access to medicines;Dao, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.706642000000, 13.773611000000
53286;Sub-Saharan Africa;November 25, 2019;2;1;;1;Sickness or lack of access to medicines;Sevare, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-4.095712000000, 14.522374000000
53601;North Africa;November 25, 2019;1;1;;;Sickness or lack of access to medicines;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.649993000000, 14.543594000000
53285;Sub-Saharan Africa;November 25, 2019;1;1;;;;Ndjamena, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);15.056086000000, 12.128946000000
52648;Central America;November 25, 2019;1;1;;;Suicide;Unspecified location on the Mexican side of the Río Bravo;HCH Honduras;29.323296300000, -100.951418700000
53284;Sub-Saharan Africa;November 25, 2019;1;1;;;Vehicle Accident;Kaya, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.086697000000, 13.089834000000
53604;Sub-Saharan Africa;November 25, 2019;2;2;;;Suffocation;Garin Kouka, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.959020000000, 3.512500000000
52780;Central America;November 24, 2019;1;1;;;Vehicle accident;Near Quilá, Culiacán, Sinaloa, Mexico;Sinaloa Press;24.439510500000, -107.211545400000
52979;Southeast Asia;November 24, 2019;1;1;;1;Sickness and lack of access to medicine, Starvation;Yoma Mountains, Myanmar;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.913665000000, 94.694799000000
53600;North Africa;November 24, 2019;1;;1;;Vehicle Accident;Unspecified location in desert near Tijeri, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.256925000000, 14.137099000000
53599;North Africa;November 24, 2019;2;2;;;Vehicle Accident;Tijeri, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.311630000000, 85.017390000000
52928;Sub-Saharan Africa;November 24, 2019;1;;;;Sickness and lack of access to medicine;Agadez, Niger;IOM Niger;16.974168900000, 7.986535000000
52629;Central America;November 24, 2019;1;1;;;Drowned;Río Bravo, near la Casita Blanca, Gustavo Díaz Ordaz, Tamaulipas, Mexico;Hoy Tamaulipas, Vox Pópuli;26.236499900000, -98.604245400000
53597;North Africa;November 23, 2019;1;1;;;Vehicle accident;Unspecified location in desert between Sabha and Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.960663000000, 14.307556000000
52628;Europe;November 23, 2019;1;1;;;Unknown;Remains recovered in Mega Dereio, Evros region, Greece;e-evros.gr;41.244376100000, 26.135943100000
53596;North Africa;November 23, 2019;1;1;;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
52978;South Asia;November 23, 2019;4;2;2;2;Starvation, Harsh weather/lack of adequate shelter;Chittagong Division, Bangladesh;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.519927000000, 92.281711000000
52634;US-Mexico Border;November 23, 2019;1;1;;;Unknown;Skeletal remains recovered on a Texas ranch about 80 miles from the US- Mexican border;BREITBART;31.967591900000, -99.901641400000
53595;North Africa;November 23, 2019;1;1;;;Sickness or lack of access to medicines, Starvation;Bani Walid, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);31.764020000000, 14.035110000000
52626;Mediterranean;November 23, 2019;13;;;;Drowned;Unspecified location off the coast of Zuwara, Libya;IOM Libya;32.940037500000, 12.082105100000
52977;Southeast Asia;November 23, 2019;4;2;2;2;Sickness or lack of access to medicines, Starvation, Violent death;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.845075000000, 100.741219000000
53594;North Africa;November 23, 2019;1;1;;;Violent death;Brak, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.546820000000, 14.267570000000
52625;Mediterranean;November 23, 2019;26;11;15;;Drowned;One mile off the coast of Isola dei Conigli, Lampedusa, Italy;Guardia Costiera, IOM Italy;35.509728903227, 12.555303693713
53593;North Africa;November 23, 2019;1;;1;1;Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);24.051283000000, 13.416541000000
53592;North Africa;November 23, 2019;2;;2;;Sickness or lack of access to medicines;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
53598;North Africa;November 23, 2019;3;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);24.004092000000, 13.285134000000
53591;Sub-Saharan Africa;November 23, 2019;3;3;;;Vehicle Accident;Moundou, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);8.559160000000, 16.077950000000
52623;Central America;November 22, 2019;5;;5;3;Vehicle Accident;KM186 of the Carretera Internacional México Nogales, between Santa Ana and Magdalena de Kino, Sonora, Mexico;Uniradio Noticias, La Tarde, El Imparcial;30.624874500000, -110.971759700000
52728;US-Mexico Border;November 22, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.824787900000, -111.824618600000
52624;Mediterranean;November 22, 2019;6;;;;Drowned;Bodies washed ashore on Qasr Al Akhyar, 80km east of Tripoli, Libya;IOM Libya;32.903295500000, 13.190027600000
53590;North Africa;November 21, 2019;1;;1;;Sickness or lack of access to medicines;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.922783000000, 18.602088000000
53589;North Africa;November 21, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Suffocation;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
52819;Mediterranean;November 21, 2019;94;;13;;Drowned;Unspecified location off the coast of Libya;Alarm Phone;33.223177907417, 12.261505741812
53588;Sub-Saharan Africa;November 21, 2019;4;2;;1;Vehicle Accident;Seguedine, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.190630000000, 12.967810000000
53287;Sub-Saharan Africa;November 20, 2019;1;1;;;Vehicle Accident;Zinder, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);8.984259000000, 13.800563000000
52622;Middle East;November 20, 2019;10;;;;Air strike; Al-Raqw market, Monabbih district, Sa'ada Governorate, Yemen;IOM Yemen;16.950941300000, 43.747774200000
52818;Mediterranean;November 20, 2019;65;;5;15;Drowned;Off the coast of Tripoli, Libya;Alarm Phone;33.180613510825, 13.234062536846
53587;North Africa;November 19, 2019;1;;1;;Sickness or lack of access to medicines;Qatrun, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.421890000000, 75.996270000000
52621;Central America;November 19, 2019;1;1;;;Vehicle accident;Train tracks in San Juan de la Vega, Celaya, Guanajuato, Mexico;Periódico Correo, AM;20.625518100000, -100.762977800000
53283;Sub-Saharan Africa;November 19, 2019;1;;1;1;Sickness or lack of access to medicines;Segou, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-6.249892000000, 13.427836000000
52845;US-Mexico Border;November 18, 2019;1;1;;;Drowned;All American Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.670748603797, -115.428030166660
53277;Sub-Saharan Africa;November 18, 2019;2;2;;;unknown;Gossi, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.301118000000, 15.821342000000
53586;North Africa;November 18, 2019;1;1;;;Vehicle Accident;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.110887000000, 23.348182000000
52620;Caribbean;November 18, 2019;3;3;;;Drowned;Unspecified location in the Mona Passage, off Desecheo Island, Puerto Rico;US Coast Guard;18.201345200000, -67.145154900000
53585;North Africa;November 18, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
53584;North Africa;November 17, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Ghadames, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);30.159700000000, 9.697910000000
53583;North Africa;November 17, 2019;1;1;;;unknown;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.022490000000, 14.440990000000
52727;US-Mexico Border;November 17, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.377021100000, -113.165430700000
53274;Sub-Saharan Africa;November 16, 2019;1;;;;Violent death;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.307491000000, 23.338396000000
53273;Sub-Saharan Africa;November 16, 2019;1;1;;;Violent death;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.518411000000, 22.780989000000
53582;North Africa;November 16, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Ghadames, Libya (close to Debdeb, Algeria);Mixed Migration Monitoring Mechanism Initiative (4Mi);30.159700000000, 9.697910000000
53272;Sub-Saharan Africa;November 16, 2019;1;;1;1;Sickness or lack of access to medicines;Zegoua, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);-5.651178000000, 10.483254000000
53581;North Africa;November 16, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Ghadames, Libya (close to Debdeb, Algeria);Mixed Migration Monitoring Mechanism Initiative (4Mi);30.159700000000, 9.697910000000
52611;Europe;November 16, 2019;1;1;;;Vehicle accident;Train tracks near Soufli, Evros region, Greece;Ekathimerini;41.195121100000, 26.299143100000
52976;South Asia;November 16, 2019;3;1;2;2;Sickness and lack of access to medicine, Starvation, Harsh weather/lack of adequate shelter;Chittagong Division, Bangladesh;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.480554000000, 92.290583000000
52631;North Africa;November 16, 2019;4;3;1;;Violent death;Bani Walid, Libya;Avvenire;31.797583100000, 14.053676000000
53580;North Africa;November 16, 2019;1;1;;;Vehicle Accident;Unspecified location in Egypt, near border with Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.376913000000, 24.776405000000
52975;Southeast Asia;November 16, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Bangkok, Thailand;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.870480000000, 100.775395000000
53276;Sub-Saharan Africa;November 16, 2019;1;;1;;Sickness or lack of access to medicines;Kaya, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.086697000000, 13.089834000000
53275;Sub-Saharan Africa;November 15, 2019;1;1;;1;Sickness or lack of access to medicines;Ougadougou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.521050000000, 12.368721000000
53577;North Africa;November 15, 2019;1;;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter, Violent death;Tamanrasset, Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.787960000000, 5.527180000000
53267;Sub-Saharan Africa;November 15, 2019;3;;3;;Vehicle Accident;Kumasi, Ghana;Mixed Migration Monitoring Mechanism Initiative (4Mi);-1.621256000000, 6.659396000000
52726;US-Mexico Border;November 15, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
53579;North Africa;November 15, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Ghadames, Libya (close to Debdeb, Algeria);Mixed Migration Monitoring Mechanism Initiative (4Mi);30.159700000000, 9.697910000000
52725;US-Mexico Border;November 15, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.163190400000, -112.998958600000
53578;North Africa;November 15, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter;Ghadames, Libya (close to Debdeb, Algeria);Mixed Migration Monitoring Mechanism Initiative (4Mi);30.159700000000, 9.697910000000
52618;US-Mexico Border;November 14, 2019;1;1;;;Unknown;Body found near Inspiration Road, Mission, Hidalgo County, Texas, USA;Telemundo40, KRGV;26.276297000000, -98.339679900000
53576;Sub-Saharan Africa;November 14, 2019;1;;1;1;Sickness or lack of access to medicines;Sara region at the Chad-Libya border, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.658284000000, 20.689490000000
53266;Sub-Saharan Africa;November 14, 2019;3;2;1;1;Sickness or lack of access to medicines;Unspecified location in Sierra Leone near border with Guinea;Mixed Migration Monitoring Mechanism Initiative (4Mi);-11.257963000000, 9.935209000000
52619;South Asia;November 14, 2019;33;;;;Vehicle Accident;Road near the town of Khash, Sistan and Baluchistan, Iran ;IOM Afghanistan, AP;28.231423500000, 61.192760000000
52724;US-Mexico Border;November 13, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.284784600000, -111.454387000000
52723;US-Mexico Border;November 13, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.331803200000, -112.524509300000
53575;North Africa;November 13, 2019;2;1;1;1;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);24.043598000000, 13.648765000000
52642;Mediterranean;November 13, 2019;2;;;;Drowned;Bodies recovered off the coast of Jijel, Algeria;Liberté Algérie;36.844390412674, 5.743294867024
53265;Sub-Saharan Africa;November 13, 2019;1;1;;1;Vehicle Accident;Ferkessedougou, Ivory Coast;Mixed Migration Monitoring Mechanism Initiative (4Mi);-5.194344000000, 9.583230000000
53264;Sub-Saharan Africa;November 13, 2019;2;;2;;Sickness or lack of access to medicines;Lome, Togo;Mixed Migration Monitoring Mechanism Initiative (4Mi);1.225748000000, 6.130096000000
52974;Southeast Asia;November 13, 2019;5;2;2;2;Sickness and lack of access to medicine, Starvation, Harsh weather/lack of adequate shelter;Chittagong Division, Bangladesh;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.855416000000, 100.762692000000
